time_start,time_end,n_samples,Time_mean,Time_std,Time_max,Time_min,BldPitch1_mean,BldPitch1_std,BldPitch1_max,BldPitch1_min,RotSpeed_mean,RotSpeed_std,RotSpeed_max,RotSpeed_min,RtTSR_mean,RtTSR_std,RtTSR_max,RtTSR_min,RotTorq_mean,RotTorq_std,RotTorq_max,RotTorq_min,GenPwr_mean,GenPwr_std,GenPwr_max,GenPwr_min,RtAeroCp_mean,RtAeroCp_std,RtAeroCp_max,RtAeroCp_min,RtAeroCt_mean,RtAeroCt_std,RtAeroCt_max,RtAeroCt_min,RtAeroFxh_mean,RtAeroFxh_std,RtAeroFxh_max,RtAeroFxh_min,B1RootMxr_mean,B1RootMxr_std,B1RootMxr_max,B1RootMxr_min,B1RootMyr_mean,B1RootMyr_std,B1RootMyr_max,B1RootMyr_min,B1RootMzr_mean,B1RootMzr_std,B1RootMzr_max,B1RootMzr_min,RtVAvgxh_mean,RtVAvgxh_std,RtVAvgxh_max,RtVAvgxh_min,RtVAvgyh_mean,RtVAvgyh_std,RtVAvgyh_max,RtVAvgyh_min,RtVAvgzh_mean,RtVAvgzh_std,RtVAvgzh_max,RtVAvgzh_min,RtSkew_mean,RtSkew_std,RtSkew_max,RtSkew_min,YawBrMzp_mean,YawBrMzp_std,YawBrMzp_max,YawBrMzp_min,TwrBsMyt_mean,TwrBsMyt_std,TwrBsMyt_max,TwrBsMyt_min,TwrBsMxt_mean,TwrBsMxt_std,TwrBsMxt_max,TwrBsMxt_min,YawAngle,WindSpeed
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,5.933708791631412,0.1429075358633939,6.263,5.721,12.0959503115145,0.02553712817604971,12.17,12.05,6.171948465502655,0.03665189204045476,6.284,6.12,4178.530882239827,19.20589222644726,4223.0,4120.0,4998.755634181986,4.264582672306097,5006.0,4989.0,0.3198191908314745,0.0055790843051218295,0.3299,0.3052,0.3977634028151681,0.007829654118794724,0.4114,0.3778,506924.5058072456,10835.37544147304,525800.0,471700.0,540532.8683793554,2435435.5130303926,4158000.0,-2883000.0,7106404.045842627,811931.6358369482,8222000.0,5384000.0,-8263.743826167218,29296.012841744527,36510.0,-56580.0,12.923915852626722,0.0741117368171823,13.02,12.7,-0.0534984731174524,3.4866873358429045,4.871,-5.085,0.06970103385124224,3.4703159658475013,4.86,-4.964,20.837423275132686,0.38319353211549473,21.84,20.27,-53.47760081301439,190.3151392033229,255.4,-398.0,44208.590877624796,936.8654769569036,45700.0,41930.0,20415.920313822015,615.0121207964482,21580.0,18900.0,-20,14
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,6.723514421967541,0.04740941284814698,6.882,6.639,12.095966464118145,0.012172103599105333,12.12,12.07,6.003946696407969,0.03403464531305445,6.1,5.962,4181.326974848089,11.952975265021356,4211.0,4152.0,4999.761326051842,2.3798576999940484,5005.0,4993.0,0.2954420890700715,0.00253260293071803,0.3019,0.2885,0.36069374663487425,0.002783093486384374,0.3665,0.3517,486007.2917467887,5899.929130880801,496500.0,465200.0,478610.6277347897,2420443.6922139176,4115000.0,-2998000.0,6787463.656641797,804807.2433856319,7820000.0,5208000.0,-9822.947240726866,27480.3619710817,31100.0,-54690.0,13.287157141758325,0.07334320164572246,13.38,13.07,-0.044330265710330045,2.7032030569812515,3.77,-3.961,0.05294073805861084,2.690755305584279,3.934,-3.901,16.013032843627414,0.40420405309274055,17.15,15.19,-133.80977449503885,180.8991537161885,216.8,-463.1,43969.03161295285,446.8136169682341,44990.0,42720.0,16355.944158141681,966.8563903965544,18140.0,14510.0,-15,14
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,7.29198441796517,0.027479735088120186,7.354,7.253,12.09946921089909,0.007414618856393454,12.12,12.08,5.890472377301892,0.032190794612067176,5.983,5.854,4179.476710274143,12.669483482373453,4205.0,4144.0,4999.660528289309,1.9761703758077582,5004.0,4995.0,0.27837015248729274,0.0019191011051390007,0.2835,0.2736,0.33543597200233316,0.0017492508131243224,0.3395,0.3309,470010.79076743603,5289.000477371378,477200.0,451000.0,275777.72809765855,2409869.7798595508,4080000.0,-3087000.0,6562520.456628614,852900.6580110373,7616000.0,4921000.0,-9583.09911932339,26182.346139268164,28800.0,-53870.0,13.548465127906008,0.07234404355579235,13.63,13.34,0.016634645471210734,1.9608127135392104,2.66,-2.853,0.21945336731105744,1.8880203774827582,2.916,-2.813,11.38758353470544,0.42825632146593956,12.51,10.53,-158.64216792433965,181.95641499803423,199.9,-574.4,43831.28072660611,400.5550539805218,44500.0,42450.0,12626.357803516374,1358.0204005460782,14790.0,10520.0,-10,14
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,7.616320973252228,0.0087857631571025,7.635,7.597,12.100753270560784,0.005634643098209314,12.11,12.09,5.823331055745355,0.0313508076923118,5.909,5.788,4179.87484376302,11.938976838252886,4206.0,4150.0,4999.922339805016,1.7234563309976119,5004.0,4997.0,0.2690680109990834,0.0016112218299204808,0.2732,0.2661,0.32142508957586874,0.0011114965710213069,0.3242,0.3188,460939.28839263396,5132.615687305362,466700.0,444500.0,262375.8686026165,2411635.007619381,4038000.0,-3079000.0,6432431.9640029995,918090.9685636794,7554000.0,4715000.0,-10245.55405699525,25615.87401563874,26910.0,-52310.0,13.705720356636945,0.0720463956517334,13.79,13.51,-0.03266916339471714,1.2610337559301579,1.757,-1.797,0.1380445271894009,1.22052894345168,1.99,-1.776,7.312626614448796,0.33578108888819985,8.291,6.711,-143.94911438880092,170.61156836039157,142.2,-500.0,44067.81851512374,299.52054586259675,44610.0,43310.0,9108.470627447712,1354.026130283808,11480.0,6997.0,-5,14
38.5005,55.0005,11001,46.750499999999995,4.7637892349473265,55.0005,38.5005,7.731427961094446,0.010258146027635407,7.749,7.707,12.100029088264701,0.005637461483482963,12.11,12.09,5.801503499681846,0.031295140655702575,5.885,5.765,4180.525406781202,11.610563954686896,4205.0,4153.0,5000.1721661667125,1.6507275883476602,5004.0,4997.0,0.26615834015089535,0.0016486770809887893,0.2705,0.2631,0.3160768475593128,0.0011762302292167687,0.3191,0.3129,456710.2445232252,5324.368980471113,463100.0,439800.0,475897.11805290426,2379176.3902277066,3972000.0,-3004000.0,6457946.823016089,976838.4168926874,7604000.0,4540000.0,-11983.674141441688,25918.393378551984,26330.0,-50530.0,13.757494773202437,0.07238191383177855,13.84,13.56,-0.00895964809108262,0.8793662744124915,1.297,-1.274,0.10866910509044636,0.9219576192666041,1.284,-1.263,5.310018543768749,0.04888385141153146,5.444,5.228,-111.42129264975911,167.32913764204778,146.1,-371.5,44482.98881919825,257.7492663995841,45000.0,43810.0,5753.772475229524,1154.6303511398046,7537.0,3864.0,0,14
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,7.647671277393552,0.009519542134111963,7.675,7.625,12.099600866594448,0.004486908280276901,12.11,12.09,5.823134905424547,0.0312405433533066,5.908,5.788,4180.482293142238,11.154022022319015,4207.0,4155.0,4999.969752520623,1.5508605182548272,5003.0,4997.0,0.26908424297975164,0.0017234754216280464,0.2734,0.2658,0.3185127989334222,0.0012462689010210174,0.3214,0.315,456763.56136988587,5338.73717423772,463100.0,439500.0,266814.8863219732,2420626.5857572216,4046000.0,-3066000.0,6389875.927006083,1054654.5045754358,7680000.0,4436000.0,-10152.480374752104,26769.087288620252,29230.0,-51620.0,13.705445379551703,0.07163544539675523,13.79,13.51,-0.14200572568952585,1.214307332659756,1.817,-1.703,-0.02248318757603532,1.2706281443967362,1.919,-1.78,7.325947921006583,0.272626068154812,8.029,6.649,-77.90600683193068,182.93071370834613,292.4,-425.9,44955.44454628781,239.33920373700477,45490.0,44300.0,2160.932922256479,785.3122084380631,3451.0,812.1,5,14
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,7.3585032080659944,0.04728112213707358,7.484,7.286,12.097681859845014,0.010757591663905155,12.12,12.08,5.8902741438213475,0.03211443868784985,5.981,5.847,4179.859761686526,12.83296854108696,4217.0,4143.0,4999.502708107658,2.3081407017066837,5005.0,4993.0,0.27817467711024085,0.0025873531258443537,0.285,0.2709,0.32922628947587707,0.0027062901370443026,0.3351,0.3214,461285.62619781686,6278.234959758285,471400.0,437600.0,285903.6011665695,2428220.897535324,4137000.0,-3148000.0,6472413.798850096,1098301.9765026257,7841000.0,4338000.0,-9426.64511790684,28326.046912698723,33550.0,-53460.0,13.54728022664778,0.07189160045848335,13.64,13.35,-0.19299505725356225,1.9023179800722767,2.832,-2.679,-0.10828652295642026,1.9521726045044583,2.894,-2.88,11.40507957670194,0.3743517673931179,12.35,10.44,-60.46502101408216,206.3274247223984,374.6,-465.5,45508.569285892845,470.4597870380702,46520.0,44230.0,-1512.0842549204233,1152.3500350554884,473.3,-3468.0,10,14
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,6.80854934235828,0.07050911048438023,7.021,6.676,12.093308976232596,0.01835053518916083,12.13,12.05,6.003516267979386,0.03440310452149816,6.103,5.954,4182.469733097454,14.21018145278471,4219.0,4150.0,4999.8660103069,3.0109874428709213,5007.0,4992.0,0.2953903699715406,0.003615404374876998,0.3046,0.2853,0.3515940850703792,0.003960425726357366,0.3608,0.3402,473789.1239135451,7201.108366192303,487700.0,450400.0,487890.4983539728,2431220.2276926585,4130000.0,-3123000.0,6642290.285362665,1086728.6350986229,8029000.0,4583000.0,-10443.556328743942,31099.13649718945,39740.0,-54240.0,13.286423352049843,0.07331695462973063,13.38,13.08,0.0005220060149218293,2.7261128468452864,3.963,-3.789,-0.06421344780401508,2.6788468207592304,3.794,-3.921,16.04444811937543,0.3836983656323887,16.98,15.08,-83.68469805014999,223.89981396191646,360.8,-474.9,46380.08076301823,729.8853974952711,48140.0,44840.0,-5496.489193138989,1503.441491193087,-2972.0,-7863.0,15,14
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,6.05751442196754,0.195573028175367,6.519,5.775,12.093930466887162,0.03485790181036099,12.19,12.03,6.172321898315515,0.03835516398443699,6.288,6.112,4177.9156218752405,24.702264669143148,4227.0,4098.0,4998.321590646873,5.647344028597983,5008.0,4985.0,0.3190966310283825,0.007766457624539776,0.3348,0.2981,0.38425788785478043,0.01047175106068531,0.4026,0.3571,489756.2725944158,14152.403522342944,514700.0,446600.0,546967.8694254288,2432982.5246968996,4203000.0,-3018000.0,6899314.437350973,1067184.4084239092,8298000.0,4554000.0,-8879.474362133682,33550.714291929035,47850.0,-57130.0,12.922711329897698,0.07552937565105992,13.02,12.7,0.011024668333205246,3.5110278463846374,5.087,-4.908,-0.0831023256980233,3.4555778488951585,4.876,-5.022,20.865312668256287,0.3591186812615555,21.71,20.23,-151.85953748173216,253.54346480134802,314.7,-586.6,47029.077763248984,1399.771207744092,49800.0,43600.0,-9815.012075994155,1538.6566531857015,-6793.0,-12490.0,20,14
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,3.3106248839368617,0.7092243538789538,4.4,2.104,12.098471537747304,0.09002098600873329,12.29,11.96,6.697106135276051,0.051176177691088856,6.869,6.612,4171.5716734518965,47.025710540459265,4262.0,4049.0,4996.6743804013995,10.234118359159853,5014.0,4978.0,0.40524977501607024,0.01901922531431076,0.4448,0.37,0.5262335904578244,0.03751220467338227,0.5959,0.4663,568470.1092779087,40177.82556579215,643800.0,491600.0,912554.8705878152,2377882.9980381,4417000.0,-2641000.0,8116929.076494536,914079.5593137426,9962000.0,5747000.0,-508.2559395757451,39721.99121517749,73930.0,-58140.0,11.90616027426612,0.08627090899541871,12.04,11.63,-0.34342471834868943,5.066115872434931,7.275,-7.074,0.08808086072423392,4.916359129915452,6.986,-7.149,30.693451896293123,0.36989408424691483,31.96,30.05,-567.5998693807585,396.17859109113857,39.9,-1349.0,50386.00314263267,3324.550647787525,57590.0,44560.0,-20807.127348046568,2267.928864183261,-15870.0,-26020.0,30,14
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,7.2330034283265485,0.16482806882918918,7.607,7.009,12.099674308977928,0.038411042728563265,12.22,12.04,5.8627260909935,0.03948309453692114,5.994,5.804,4175.581744161132,27.678256930315253,4236.0,4090.0,4998.208413684737,5.642338983511213,5008.0,4984.0,0.2729689022212699,0.0064321105180355454,0.2839,0.2567,0.33145191772016286,0.008647505879109287,0.3457,0.3104,468714.2632669095,12932.192062627442,489100.0,427900.0,556207.0857224484,2398978.9880789584,4241000.0,-3067000.0,6614781.801299907,658626.2503121268,7544000.0,5043000.0,-16140.42875673166,30465.653248180406,31240.0,-62960.0,13.611947003785444,0.08532707017990314,13.73,13.36,0.3977689278051566,5.790066114159987,8.05,-8.332,-0.0680592223912577,5.610620436294725,8.012,-8.203,30.666296693093354,0.39543819126352764,31.81,29.89,-220.70583925791016,300.85419604794777,312.8,-733.2,37390.45782444111,1257.8802681309567,39850.0,33450.0,25130.269980715664,1208.7963428691362,27220.0,22050.0,-30,16
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,9.388403045919544,0.04132644900840959,9.516,9.332,12.098017844781172,0.010651182166280679,12.13,12.07,5.4019466194908095,0.03124173854357543,5.489,5.364,4179.285901084532,17.216951185630258,4218.0,4125.0,4999.392815937235,2.9102324650547295,5005.0,4991.0,0.21456889470040766,0.002154168071023865,0.2188,0.2076,0.25217387124067375,0.0022850883514388487,0.2561,0.2445,420225.40573802014,6137.894768659137,429500.0,396400.0,324585.6529882317,2373357.593533984,3909000.0,-3060000.0,5792696.715637258,659880.6515138085,6549000.0,4352000.0,-17814.18957587878,24234.707383896373,18260.0,-57210.0,14.773375124990388,0.08249573392952586,14.87,14.56,-0.038137176978693885,3.999727497580989,5.565,-5.828,0.09046787922236733,3.948578513746406,5.56,-5.686,20.82738789323898,0.39490182741599944,21.77,20.27,-433.396790708407,250.13571469911545,-4.771,-869.2,36997.36404891931,440.01132554974436,37940.0,35600.0,17529.85616491039,755.497942319064,18820.0,15830.0,-20,16
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,10.101562956695638,0.011837491677991585,10.15,10.08,12.098439350819168,0.007445362150207659,12.11,12.08,5.254906930236137,0.029392227368140435,5.331,5.222,4180.603261287593,15.234570054576688,4218.0,4145.0,4999.982001384509,2.264233412879185,5004.0,4993.0,0.19786631797554036,0.0012876149878894984,0.2011,0.1948,0.23041462964387358,0.0011858602019610227,0.2328,0.2272,405818.36012614414,5376.074114057321,412600.0,389100.0,294259.11519883084,2372388.170405185,4029000.0,-3286000.0,5548744.865779555,744665.3461439403,6396000.0,4036000.0,-19140.70955982617,22148.95877455096,15920.0,-57300.0,15.18762325974925,0.08212174767064381,15.28,14.97,-0.031139352511345305,3.1011850898123545,4.351,-4.556,0.06990421315283447,3.0603269149303856,4.466,-4.432,16.002480578417046,0.4429143606531381,17.2,15.07,-410.8184249288516,253.72486951379466,139.4,-989.0,37234.515806476425,434.31902285707037,38240.0,36020.0,14434.41196831013,1235.5049708674962,16710.0,12190.0,-15,16
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,10.615901174902092,0.010259462272433252,10.64,10.6,12.099459211732354,0.0064471588325338,12.11,12.09,5.154430214148822,0.027868036954472014,5.226,5.124,4179.988584284643,15.417018291612463,4218.0,4145.0,4999.858928422632,2.2096788194124026,5004.0,4996.0,0.18653763853012248,0.001236416484440163,0.1902,0.1837,0.21556236146987748,0.0012325951172203072,0.2182,0.2113,394663.31139071746,5546.684264835845,400900.0,377000.0,177424.39443796352,2407771.000912785,4062000.0,-3564000.0,5403436.796933589,870605.3914906225,6428000.0,3668000.0,-19536.91823943838,21189.659897261685,14100.0,-58790.0,15.484912923923007,0.081564868870071,15.58,15.28,0.09220949109090906,2.2257079122970427,3.079,-3.313,0.23046468489292563,2.168930879564557,3.39,-3.232,11.373278060161653,0.46993170080991875,12.63,10.32,-328.42234771852344,270.82653580919043,360.8,-923.4,37554.67794350471,421.72372277867686,38430.0,36110.0,11580.051329055912,1394.255985653916,13920.0,9477.0,-10,16
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,10.920704941254895,0.006623419289307511,10.93,10.91,12.099779185067908,0.005719228097901269,12.11,12.09,5.095394967086076,0.027124963680485573,5.164,5.066,4179.989250895758,15.836802111341786,4215.0,4146.0,4999.960836596951,2.0610594605804153,5004.0,4996.0,0.18020784101324888,0.0011676490683082054,0.1835,0.1779,0.20690656611949004,0.001244787217083857,0.2091,0.203,387629.38088492624,5708.213090947512,393500.0,370600.0,176142.7428130989,2406674.760362616,3955000.0,-3325000.0,5301585.951170736,1029995.9430984585,6540000.0,3326000.0,-20054.09863962253,20441.38495633365,11950.0,-54010.0,15.66429880843263,0.08150609612832727,15.75,15.46,0.012434093167236069,1.4372349329249463,2.006,-2.066,0.15810959626447796,1.3895955229021226,2.22,-2.056,7.28662911424048,0.3648138258284976,8.128,6.542,-202.13711402466464,225.602956685905,280.5,-700.4,38071.429880843265,303.01840747781995,38690.0,37140.0,8831.960669944172,1182.936757094972,10940.0,6855.0,-5,16
38.5005,55.0005,11001,46.750499999999995,4.7637892349473265,55.0005,38.5005,11.030250886283065,0.0061371266141465085,11.04,11.02,12.099957276611216,0.005634955190652857,12.11,12.09,5.075963457867466,0.026976139810888766,5.144,5.047,4180.036087628398,16.282329164441855,4214.0,4144.0,5000.050086355785,1.9979399030446285,5004.0,4997.0,0.17812527952004364,0.0011466583768608065,0.1811,0.1758,0.20325476774838652,0.0013183223647567782,0.2052,0.199,383683.01063539676,5886.746089060467,389800.0,366200.0,414934.13700572675,2358224.2244671923,3824000.0,-3151000.0,5327431.324425052,1200903.916009844,6709000.0,3045000.0,-21724.873206072178,21012.79688215212,11530.0,-51170.0,15.723996909371875,0.08177805656716053,15.82,15.52,0.024332142623397845,1.0021734712976587,1.483,-1.444,0.1181117061267158,1.0425432497450917,1.46,-1.434,5.27225070448141,0.06291594432765092,5.432,5.164,-51.28984156622125,195.94377822187266,258.1,-365.3,38671.8552858831,243.99665303500763,39130.0,38050.0,6124.301790746295,987.6921125005921,7847.0,4645.0,0,16
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,10.945102908090991,0.0058871180591442045,10.96,10.93,12.09964419631697,0.005192789217378774,12.11,12.09,5.095228064327973,0.027634780000231896,5.165,5.064,4180.222814765436,16.480519291265338,4216.0,4144.0,4999.997333555537,1.9353706508441697,5004.0,4997.0,0.18014657945171236,0.0011716371055953108,0.1832,0.1778,0.20434565452878925,0.0013813922893128243,0.2063,0.1998,382792.43396383635,5983.810331524548,389400.0,365000.0,186995.96424464628,2429227.769944409,4002000.0,-3310000.0,5263878.260144988,1351791.9302768086,6921000.0,2807000.0,-20199.22970302475,23004.7516637889,17400.0,-53730.0,15.664051329055912,0.08324603312936384,15.76,15.45,-0.16038779873343886,1.3844694796693147,2.088,-1.954,0.02031613492375636,1.4463930476378561,2.157,-2.066,7.301425381218232,0.2752491170783433,7.875,6.582,95.40612101408215,225.56028801475816,573.4,-399.6,39300.129155903676,266.10607217930385,39980.0,38620.0,3303.006916090326,691.7872632070464,4433.0,2102.0,5,16
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,10.658968419298391,0.012966717108667142,10.71,10.64,12.098730939088409,0.005262858873879705,12.11,12.09,5.153998416798601,0.028513410543577648,5.228,5.118,4180.08132655612,17.00540753525492,4216.0,4138.0,4999.836180318307,2.0030795146845812,5004.0,4995.0,0.1863617698525123,0.0013858210565200404,0.1901,0.1832,0.21040368302641446,0.0015758415003375359,0.2131,0.2056,385121.53987167735,6029.639444328155,393200.0,365900.0,194106.65192900592,2449464.9190222165,4144000.0,-3506000.0,5328542.704774602,1474297.3053956877,7140000.0,2684000.0,-19790.66700858262,25556.390368124208,24430.0,-56540.0,15.484073827181067,0.08421823366959522,15.59,15.27,-0.244645334572119,2.158387800624832,3.251,-3.118,-0.056970725239563404,2.2430395638289413,3.279,-3.283,11.39410632447296,0.40005931230360264,12.38,10.41,219.78111412548955,275.72691296960926,895.6,-412.2,39935.92700608283,318.77940544851896,40660.0,39120.0,272.6789927797683,465.56993866692085,1279.0,-785.4,10,16
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,10.158613952772862,0.014665562563539925,10.21,10.13,12.097794785016537,0.00725086990231623,12.11,12.08,5.254398738558572,0.02985796754805921,5.329,5.218,4181.042381355281,15.635904558894532,4217.0,4148.0,5000.019306207215,1.889651049227014,5005.0,4996.0,0.19765998000153834,0.001758742286513077,0.2025,0.1935,0.22267042535189602,0.00173890545918541,0.2265,0.2183,392068.4101222983,5885.0615057059185,400600.0,373500.0,321116.28067071765,2430934.318494527,4106000.0,-3461000.0,5385657.026382586,1545486.2095714204,7338000.0,2697000.0,-21470.225790862238,28593.544336850246,27580.0,-59080.0,15.18678486270287,0.08440324786905089,15.29,14.97,-0.019661194292746667,3.108608250336089,4.51,-4.328,-0.07126020721482963,3.0638193082599945,4.385,-4.515,16.03020383047458,0.3889795090360565,16.94,15.16,294.3530540669949,281.6434997902119,970.5,-297.7,40606.65102684409,411.8597395406888,41430.0,39710.0,-3057.885470348435,718.870892038626,-1523.0,-4304.0,15,16
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,9.470126297977078,0.055248598046061956,9.642,9.404,12.097339435428042,0.013449252399740938,12.14,12.07,5.40177101761403,0.031497173645407876,5.488,5.36,4179.151834474271,18.061165902283598,4222.0,4131.0,4999.212599030844,3.15877746895289,5006.0,4991.0,0.21411497577109456,0.0030513222129906997,0.2209,0.2048,0.2412893315898777,0.003189240930806508,0.2473,0.2313,401999.8230905315,7134.893075545717,413800.0,374600.0,353456.92519037,2438830.1240960006,4075000.0,-3265000.0,5574197.830936082,1564235.7692441994,7522000.0,2697000.0,-20503.857068148605,31517.984478475988,32490.0,-64640.0,14.77235212675948,0.08439243128826991,14.87,14.56,-0.012048047304053481,4.011799162338554,5.79,-5.595,-0.09393176177217138,3.948630365947856,5.509,-5.75,20.857508653180528,0.3440991365733192,21.61,20.24,312.38626935081913,307.1000141563574,854.9,-211.8,41108.786247211756,683.0205902392977,42570.0,39470.0,-6640.320898392431,962.9109313076058,-4925.0,-8171.0,20,16
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,7.368007785158203,0.23011242006453456,7.863,7.055,12.101927005213915,0.05658256255832976,12.29,12.01,5.8646901649882155,0.04262337381541421,6.01,5.794,4172.447682308407,36.07427845757898,4249.0,4062.0,4997.429255053211,7.124114867979012,5009.0,4981.0,0.27150857795871725,0.009789298602435912,0.2918,0.2479,0.31267270194986074,0.012129262569402945,0.3335,0.2837,442301.02135561744,17483.197270919816,473500.0,393100.0,609680.1991429183,2434125.495116735,4145000.0,-3141000.0,6367970.287836583,1354651.45964455,7885000.0,3266000.0,-15256.36801884151,36038.43343421363,47290.0,-70280.0,13.612099135776017,0.08838826942188849,13.75,13.36,-0.3602056748803657,5.760408168870022,8.281,-8.079,0.19394273213341906,5.652649920114588,7.993,-8.229,30.69233983286908,0.34152131779051825,31.59,30.08,71.11742673380473,414.814823946464,732.7,-605.5,42210.537104492534,1475.3348472459365,45050.0,38390.0,-14993.51832011999,1052.7788699963455,-12080.0,-17020.0,30,16
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,10.042614598957217,0.07312615927089457,10.23,9.946,12.100813513320476,0.023536345879874666,12.18,12.06,5.2118015856010285,0.0330424778610801,5.319,5.166,4176.702021284194,25.527767560607693,4240.0,4084.0,4998.7681594171845,4.6644356990511895,5007.0,4986.0,0.1921130776373116,0.0033076918526002176,0.198,0.1824,0.22498154417541605,0.0036793692298593395,0.2304,0.2137,402951.6391686308,8162.749470618083,415200.0,371500.0,448111.8068780802,2373076.37130392,4374000.0,-3469000.0,5573533.819012928,441568.2256164367,6424000.0,4455000.0,-24413.660560888507,30732.000601993663,25960.0,-76510.0,15.315898150132135,0.09017812957937776,15.43,15.07,0.41812317898792956,6.484897900312578,9.142,-9.432,-0.18459918005856737,6.345009992092449,9.1,-9.204,30.668371544889652,0.43358833926264184,31.82,29.68,-782.695587750875,415.3062695096531,79.62,-1525.0,32397.278051567744,1172.3848577805813,34710.0,28770.0,21581.84129705021,1537.3689057087608,24320.0,18090.0,-30,18
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,12.123928159372356,0.01391316172896948,12.17,12.1,12.099716944850394,0.0077099254563355694,12.11,12.08,4.801674563495116,0.026954211998738,4.872,4.77,4179.552419044689,19.102513983607764,4225.0,4135.0,4999.680409199293,2.9621341088303454,5005.0,4994.0,0.15085938773940463,0.001326335516387679,0.1534,0.1465,0.1743355280363049,0.001209948492229511,0.1763,0.1696,367806.41489116225,5657.734290998882,374500.0,347900.0,232269.61067840934,2324996.0203647674,3770000.0,-3149000.0,4926691.331436044,524851.7867208613,5571000.0,3687000.0,-24643.32530425352,22837.949175592374,9699.0,-62150.0,16.62245442658257,0.0896068246232292,16.72,16.39,-0.014940948234751108,4.5099451083224125,6.238,-6.554,0.10636629730020758,4.432964488834448,6.262,-6.379,20.82697638643181,0.41237112128897646,21.86,20.29,-832.77677870933,315.581301137524,-253.4,-1363.0,32875.577263287436,690.7422703506388,33970.0,31460.0,15558.810860703023,1619.1673457463494,18470.0,12730.0,-20,18
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,12.829986924082764,0.008411063122660219,12.85,12.81,12.099759249288516,0.007387861407393527,12.11,12.09,4.671103145911853,0.02589631200551703,4.737,4.64,4180.129374663487,20.912624806406626,4231.0,4130.0,4999.9442350588415,2.9629840781737418,5006.0,4995.0,0.13895551111452964,0.0011332936216941147,0.1414,0.136,0.16058883932005233,0.0011609919692738902,0.1623,0.1569,358018.998538574,5773.028983397899,364500.0,340900.0,215325.83754326592,2344433.1525686034,4065000.0,-3413000.0,4736603.645873395,681882.733127535,5468000.0,3237000.0,-25471.218881962926,19784.29993721517,6219.0,-62340.0,17.08724713483578,0.09068685552950566,17.19,16.86,-0.011856544419659982,3.4965315890110444,4.872,-5.147,0.08280167634105066,3.435085971749044,5.047,-5.021,16.001262210599183,0.4516166164351302,17.18,15.05,-708.3139335435735,319.882856954355,-21.03,-1429.0,33490.90839166218,713.2619635220142,34840.0,32040.0,13166.499500038459,2074.1834319937607,17010.0,9902.0,-15,18
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,13.340625781184901,0.008460695318654635,13.36,13.32,12.099684192983919,0.00722670447835118,12.11,12.09,4.58144454628781,0.025455050817657792,4.645,4.551,4180.118573452212,21.233621668589674,4231.0,4117.0,4999.9274227147735,2.9594732806216997,5006.0,4993.0,0.1310259478376802,0.0010978645880126395,0.1335,0.1278,0.1512477460211649,0.0012320085744382519,0.1529,0.1471,350523.93133905507,6036.123527835164,357300.0,332500.0,170807.27356053665,2412958.30038174,4340000.0,-3983000.0,4661027.081076577,876491.5340054481,5662000.0,2817000.0,-25900.735239980004,18400.38606646443,4378.0,-63340.0,17.42193317223565,0.09345005368472419,17.53,17.19,0.17625211693192233,2.4801400540080594,3.535,-3.698,0.21509552568119328,2.461765291076378,3.73,-3.571,11.367531872343971,0.45991789974396874,12.44,10.27,-516.3408949204232,340.4750811881701,386.6,-1351.0,34174.02966419465,614.773300049125,35440.0,32690.0,10976.771269060911,2214.861718616868,14780.0,7662.0,-10,18
