YawAngle,WindSpeed,BldPitch1_diff,BldPitch1_pct_diff,RtTSR_diff,RtTSR_pct_diff,GenPwr_diff,GenPwr_pct_diff,RtAeroCp_diff,RtAeroCp_pct_diff,RtAeroCt_diff,RtAeroCt_pct_diff,B1RootMyr_diff,B1RootMyr_pct_diff,RotSpeed_diff,RotSpeed_pct_diff,RotTorq_diff,RotTorq_pct_diff,RtAeroFxh_diff,RtAeroFxh_pct_diff,YawBrMzp_diff,YawBrMzp_pct_diff,TwrBsMyt_diff,TwrBsMyt_pct_diff
-5,12,-0.03704532955587059,-1.446337056677211,-0.0005467877676847976,-0.008056952364067544,0.039913340555358445,0.0007983193760576698,0.00018999250062490258,0.044310546092635295,0.002021273227231002,0.34308308807562843,13204.732938921079,0.15233375124260043,0.0003558036830249023,0.0029423600621698302,-0.01799850012503157,-0.00043038862498904877,2021.5565369551769,0.3268271064843938,121.39760912590617,5224.888897663102,-96.94025497875555,-0.16728148534249443
0,12,-0.03299527315698603,-1.1696360759136877,-0.0007280247250252003,-0.010763518352110889,-0.03426961185323307,-0.000685494516011901,0.00017074811380779487,0.0404258157227488,0.0019661485319515393,0.3430915742939188,16070.357240250334,0.18704034391131408,-5.090446322775222e-05,-0.0004207384063980654,0.14216889373710728,0.0034023864782589727,1965.1122625216376,0.324015828636819,-79.20885987455688,-84.44499301025846,-24.682301608947455,-0.042915230857726465
5,12,-0.013995500374968994,-0.5354183920489377,-0.0006117823514708576,-0.009014602747872124,0.08840929922553187,0.00176851681696244,0.00023195567036082831,0.054192729530511324,0.0012528039330056417,0.21461395887878848,27615.19873343967,0.32107804251310207,0.0009599200066645608,0.007940264398384978,0.2551454045496939,0.006101872170761704,1261.3115573701216,0.20589782394277653,-280.92663420472456,-160.99846521923175,-2.3364719606688595,-0.0040094289643703585
10,12,0.0647867677693521,3.242363788649849,4.691275726997901e-05,0.0006831055511972239,-0.14990417465287464,-0.002998659287613144,-0.0003387801016582759,-0.07671515361750467,-0.0025435380384967177,-0.4118141624677917,-10267.061078242958,-0.11540645391591126,0.00011415715356655198,0.0009430715868791554,-0.43354720440038363,-0.010383899116815759,-2594.433797183563,-0.40938172299507863,-508.63476244704606,-187.19370445991294,-243.76885259561095,-0.40665610077422765
15,12,0.0,,0.0366241058380119,0.5291703561244733,25.509114683485677,0.5127119856606824,0.003894792708253214,0.8308844823582724,0.0034424505807246764,0.4782904863770896,59429.19775401987,0.6016943827328787,0.06258133989692816,0.5226171530346525,1.1303745865698147,0.026895442393780316,3549.0346896392293,0.5006756153060318,-862.3354303515114,-206.19156041417557,483.35512652873877,0.7349148955429516
20,12,0.0,,0.007948080916852618,0.11237137464262757,61.238135528036764,1.326490569337286,0.005834351203753585,1.2355553529935168,0.0010968387047151085,0.15079064951624782,30803.630489962175,0.3237668017218923,0.011904468887006914,0.1000196588358175,47.85931851396026,1.2198928052421347,1413.99892315967,0.20846801017252392,-1112.3105084224292,-216.54669814624162,467.7070994538881,0.7576235947420847
30,12,0.0,,0.031446396685952394,0.4168747935005624,131.92107706592378,3.5767887657089057,0.01636902364116849,3.400098737894005,0.0030482251267766047,0.4054236034581626,72222.91264909692,0.8437079100041498,0.04776658810085266,0.4085625243370393,100.91064923934027,3.162330810489379,3163.9740018569864,0.5306662292484826,-1676.471509177916,-269.9032503960995,976.3902578387278,1.911018062453615
-30,14,0.19778372973359026,6.266311719664093,0.00238340118562963,0.03559691411343661,-0.16013141918392648,-0.00320455354193522,-0.0009454253267623947,-0.2324028889809366,-0.01143061209913565,-2.0778795594843174,-176823.7983001219,-2.09877507547956,0.005586743804013139,0.046200933067469044,-2.908649382187832,-0.06966673506636009,-11828.919362902641,-1.991820480697843,1000.2878402971214,235.04114720343412,-1306.4209699307175,-2.7592185114550705
-20,14,0.010409430043843315,0.17542873115924096,0.0002255980309193717,0.0036552157261248064,-0.05599569263904414,-0.001120192638666712,-3.37820167679026e-05,-0.010562848552044425,-0.0007311129913084025,-0.1838059977700197,-18259.67233289685,-0.25694672319651013,0.0007237904776555837,0.0059837421534923605,-0.378817014075139,-0.0090657942887353,-907.3148219368304,-0.17898420998448047,485.5699944750403,907.9876192891421,-347.11945234982704,-0.7851855158892066
-15,14,-0.007568879316974808,-0.11257325919083673,-5.384201215274942e-05,-0.0008967769847950504,-0.07845550342244678,-0.0015691849731635226,1.2583647411690269e-05,0.004259260233130067,0.00011512960541498751,0.03191893579777855,-2750.4038150915876,-0.04052182014116879,-0.00017460195369523035,-0.0014434725345277295,-0.09253134374284855,-0.002212965986622232,137.91246827167924,0.02837662533333596,319.86711330526884,239.04614929093114,-218.20783016690984,-0.4962761793066826
